,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,x,y,labels
35643,39558,-2.5419536792730923,-18.71689236198906,-178.46867481864035,4.0,4.0,-1.0,51.933407619727404,-19867042.00336137,-2121632.7654130817,9
35644,39559,-2.520796414863753,-18.716892363121072,-178.46867482052414,4.0,4.0,-1.0,51.93340762012758,-19867042.00357107,-2121632.7655461323,9
35647,39562,-2.5199855765090438,-18.71689874413095,-178.46867549255055,4.0,4.0,-1.0,51.93340987634474,-19867042.078380708,-2121633.515539799,9
35649,39564,-2.448976681451541,-18.716905129871897,-178.46867617102097,4.0,4.0,-1.0,51.933412135734216,-19867042.15390769,-2121634.2660895595,9
35650,39565,-2.7128831558047746,-18.71690511281069,-178.46867614723027,4.0,4.0,-1.0,51.93341212969607,-19867042.15125932,-2121634.2640842656,9
35652,39567,-2.7504970238633177,-18.716905110342594,-178.46867614383598,4.0,4.0,-1.0,51.933412128822965,-19867042.150881473,-2121634.2637941777,9
35656,39571,-2.587377497778334,-18.716911502490433,-178.46867683075246,4.0,4.0,-1.0,51.93341439197593,-19867042.227348663,-2121635.015097003,9
35658,39573,-2.584771105916616,-18.71691150266139,-178.46867683098756,4.0,4.0,-1.0,51.933414392035964,-19867042.227374837,-2121635.015117097,9
35663,39578,-2.7271201347400615,-18.716917874175998,-178.4686774903693,4.0,4.0,-1.0,51.93341664937998,-19867042.300776877,-2121635.763994816,9
35665,39580,-2.742203447465726,-18.716917873186386,-178.46867748900834,4.0,4.0,-1.0,51.933416649029816,-19867042.300625376,-2121635.763878502,9
35667,39582,-2.690964223876108,-18.716924257122763,-178.46867816592274,4.0,4.0,-1.0,51.933418912271,-19867042.37597914,-2121636.5142162475,9
35668,39583,-2.6590609575259805,-18.716924259216125,-178.4686781688017,4.0,4.0,-1.0,51.933418913013156,-19867042.376299623,-2121636.514462293,9
35671,39586,-2.171318332291321,-18.716930671594728,-178.46867888518207,4.0,4.0,-1.0,51.933421187846754,-19867042.456046723,-2121637.268143032,9
35672,39587,-2.484257017011714,-18.716930651059823,-178.46867885694115,4.0,4.0,-1.0,51.93342118055989,-19867042.452902958,-2121637.2657294567,9
35673,39588,-2.6131747089200417,-18.716930642856465,-178.46867884533242,4.0,4.0,-1.0,51.933421177648604,-19867042.45161068,-2121637.2647652724,9
35674,39589,-2.5885956611916754,-18.716930644469308,-178.46867884755048,4.0,4.0,-1.0,51.93342117821976,-19867042.451857593,-2121637.264954838,9
35675,39590,-2.7396061718609417,-18.71693063456021,-178.46867883392284,4.0,4.0,-1.0,51.93342117470456,-19867042.450340573,-2121637.2637901674,9
35679,39594,-7.211143475438122,-18.716936722699185,-178.46867910296302,4.0,1.0,-1.0,51.933423335903164,-19867042.480289984,-2121637.9793613376,-1
35680,39595,-2.5081654230637014,-18.716937029769326,-178.46867952722752,4.0,4.0,-1.0,51.93342344494432,-19867042.5275189,-2121638.0154529144,9
35681,39596,-2.5190447319876057,-18.716943409458363,-178.46868019879338,4.0,4.0,-1.0,51.93342571117228,-19867042.602277264,-2121638.765291534,9
35682,39597,-2.5671642761969906,-18.71694340655707,-178.46868019447635,4.0,4.0,-1.0,51.9334257101409,-19867042.601796694,-2121638.7649505306,9
35683,39598,-2.540036057067937,-18.716943408337176,-178.46868019692448,4.0,4.0,-1.0,51.933425710774834,-19867042.60206922,-2121638.7651597536,9
35686,39601,-2.7910953783812147,-18.71694977191459,-178.4686808468676,4.0,4.0,-1.0,51.933427972770005,-19867042.674420558,-2121639.513104717,9
35690,39605,-2.690207127888243,-18.71694977853481,-178.46868085597214,4.0,4.0,-1.0,51.93342797512378,-19867042.675434068,-2121639.5138828256,9
35693,39608,-2.5871004256716787,-18.716956165476933,-178.4686815379783,4.0,4.0,-1.0,51.93343024692422,-19867042.75135465,-2121640.264573994,9
35695,39610,-2.8800462823578528,-18.71695614625387,-178.46868151154155,4.0,4.0,-1.0,51.9334302400839,-19867042.748411722,-2121640.2623146055,9
35696,39611,-3.0376400067104896,-18.71695613591274,-178.4686814973198,4.0,4.0,-1.0,51.933430236405,-19867042.746828567,-2121640.261099158,9
35697,39612,-2.6637672562994794,-18.716956160445964,-178.46868153105942,4.0,4.0,-1.0,51.933430245134325,-19867042.750584442,-2121640.2639826774,9
35698,39613,-2.6214212563695583,-18.716956163224747,-178.46868153488097,4.0,4.0,-1.0,51.93343024612295,-19867042.751009855,-2121640.2643092833,9
35699,39614,-2.7624685274092826,-18.71696253403216,-178.4686821949289,4.0,4.0,-1.0,51.933432513677865,-19867042.824486054,-2121641.013104081,9
35700,39615,-2.7629091249352773,-18.716962534003216,-178.4686821948891,4.0,4.0,-1.0,51.933432513666965,-19867042.824481625,-2121641.013100678,9
35702,39617,-2.6330873498664005,-18.716962542522108,-178.46868220660485,4.0,4.0,-1.0,51.933432516700115,-19867042.825785816,-2121641.0141019495,9
35704,39619,-2.663284289899593,-18.716968920965424,-178.46868287678097,4.0,4.0,-1.0,51.93343478846964,-19867042.90038948,-2121641.7637942648,9
35705,39620,-2.5418682001102297,-18.716968928932676,-178.468682887738,4.0,4.0,-1.0,51.93343479130908,-19867042.90160921,-2121641.764730698,9
35706,39621,-2.656437862102166,-18.716968921414566,-178.46868287739863,4.0,4.0,-1.0,51.93343478862971,-19867042.900458235,-2121641.763847056,9
35707,39622,-2.692197787317582,-18.71696891906798,-178.4686828741715,4.0,4.0,-1.0,51.93343478779389,-19867042.900098994,-2121641.7635712484,9
35708,39623,-3.09658334693836,-18.716968892532357,-178.46868283767805,4.0,4.0,-1.0,51.93343477833969,-19867042.89603656,-2121641.7604523767,9
35712,39627,-2.681024337131248,-18.716975299399586,-178.4686835480791,4.0,4.0,-1.0,51.933437061731645,-19867042.97511805,-2121642.513485533,9
35714,39629,-2.620087410406086,-18.716975303398236,-178.46868355357827,4.0,4.0,-1.0,51.933437063158635,-19867042.97573021,-2121642.5139555153,9
35716,39631,-2.6637139939834924,-18.716981680258254,-178.46868422263802,4.0,4.0,-1.0,51.9334393373556,-19867043.0502096,-2121643.2634617947,9
35717,39632,-2.6979976313823504,-18.71698167800849,-178.46868421954406,4.0,4.0,-1.0,51.93343933655342,-19867043.049865182,-2121643.2631973657,9
35718,39633,-3.130890423159599,-18.71698164960227,-178.4686841804781,4.0,4.0,-1.0,51.93343932641983,-19867043.045516383,-2121643.259858632,9
35719,39634,-2.68920570801356,-18.716981678585388,-178.46868422033742,4.0,4.0,-1.0,51.933439336758966,-19867043.0499535,-2121643.263265173,9
35721,39636,-2.9563508601829653,-18.71698166105548,-178.46868419622928,4.0,4.0,-1.0,51.93343933050437,-19867043.047269795,-2121643.261204789,9
35722,39637,-2.8621819989025425,-18.71698804660636,-178.46868487777024,4.0,4.0,-1.0,51.93344160929519,-19867043.123138588,-2121644.0117325797,9
35724,39639,-2.676446100900421,-18.71699443829021,-178.46868556767006,4.0,4.0,-1.0,51.933443891776726,-19867043.199937884,-2121644.7629812374,9
35726,39641,-2.6448890183257845,-18.716994440360875,-178.46868557051778,4.0,4.0,-1.0,51.93344389251706,-19867043.20025489,-2121644.763224613,9
35728,39643,-2.6644584149539696,-18.716994439076764,-178.46868556875182,4.0,4.0,-1.0,51.933443892057774,-19867043.200058304,-2121644.7630736846,9
35729,39644,-2.7394801574091616,-18.71699443415381,-178.46868556198143,4.0,4.0,-1.0,51.9334438902988,-19867043.199304625,-2121644.7624950637,9
35730,39645,-2.7730645538215413,-18.717000811094934,-178.46868623213302,4.0,4.0,-1.0,51.933446169011404,-19867043.27390556,-2121645.51201096,9
35732,39647,-2.668405475157215,-18.71700081796263,-178.4686862415779,4.0,4.0,-1.0,51.93344617146613,-19867043.27495696,-2121645.5128181577,9
35734,39649,-2.8520917283346985,-18.71700080590916,-178.4686862250013,4.0,4.0,-1.0,51.93344616715786,-19867043.273111664,-2121645.5114014484,9
35737,39652,-2.675462468407204,-18.71700719676875,-178.4686869142167,4.0,4.0,-1.0,51.933448452342425,-19867043.34983477,-2121646.2625532853,9
35739,39654,-2.824138384369689,-18.7170071870126,-178.4686869007995,4.0,4.0,-1.0,51.933448448853596,-19867043.348341174,-2121646.2614065907,9
35740,39655,-2.7356229087745305,-18.71701357197702,-178.4686875821304,4.0,4.0,-1.0,51.93345073342789,-19867043.424186584,-2121647.0118655656,9
35742,39657,-2.764253164923275,-18.71701357009817,-178.4686875795465,4.0,4.0,-1.0,51.93345073275577,-19867043.423898943,-2121647.011644733,9
35744,39659,-2.9548001510074755,-18.71701355759453,-178.4686875623508,4.0,4.0,-1.0,51.93345072828014,-19867043.421984725,-2121647.0101751145,9
35746,39661,-2.778308222302257,-18.71701994798093,-178.46868825166192,4.0,4.0,-1.0,51.933453016292326,-19867043.49871849,-2121647.761271391,9
35747,39662,-2.7802966332164942,-18.717019947850492,-178.46868825148255,4.0,4.0,-1.0,51.93345301624504,-19867043.498698525,-2121647.761256059,9
35749,39664,-2.770963976521216,-18.717019948462873,-178.46868825232468,4.0,4.0,-1.0,51.93345301646514,-19867043.49879227,-2121647.7613280364,9
35751,39666,-2.659784626674309,-18.717019955758463,-178.46868826235803,4.0,4.0,-1.0,51.93345301907812,-19867043.499909174,-2121647.7621855238,9
35752,39667,-2.7726205087794824,-18.71701994835431,-178.4686882521754,4.0,4.0,-1.0,51.93345301642603,-19867043.49877565,-2121647.7613152736,9
35753,39668,-2.6945506294630377,-18.7170263305057,-178.4686889324939,4.0,4.0,-1.0,51.93345530298847,-19867043.574508358,-2121648.5114436746,9
35754,39669,-0.9388724834122968,-18.71702644520048,-178.46868909088238,4.0,4.0,-1.0,51.933455344094,-19867043.592140086,-2121648.524924366,9
35756,39671,-3.0372010369326286,-18.71702630802104,-178.46868890157174,4.0,4.0,-1.0,51.933455294930354,-19867043.57106612,-2121648.5088009313,9
35757,39672,-9.571342462762686,-18.717025881301094,-178.4686883121077,4.0,1.0,-1.0,51.93345514200064,-19867043.505447283,-2121648.4586462514,-1
35758,39673,-2.8516539729389483,-18.71703269877543,-178.46868959182916,4.0,4.0,-1.0,51.93345758607029,-19867043.647905227,-2121649.2599405157,9
35762,39677,-2.750445287896809,-18.71703270541665,-178.46868960096253,4.0,4.0,-1.0,51.93345758845226,-19867043.648921948,-2121649.260721094,9
35765,39680,-2.7237536604902743,-18.717039085871647,-178.46869027697232,4.0,4.0,-1.0,51.93345987739849,-19867043.724175014,-2121650.0106501635,9
35766,39681,-3.131317816500541,-18.717039059127327,-178.4686902401921,4.0,4.0,-1.0,51.9334598678015,-19867043.72008066,-2121650.0075067612,9
35768,39683,-1.7678229674656905,-18.71703914834352,-178.46869036321388,4.0,4.0,-1.0,51.93345989981754,-19867043.733775377,-2121650.017992818,9
35769,39684,-2.6226765825031184,-18.717039092504454,-178.4686902860941,4.0,4.0,-1.0,51.93345987977955,-19867043.725190446,-2121650.011429753,9
35771,39686,-2.7227568807657008,-18.717045464290067,-178.46869095070014,4.0,4.0,-1.0,51.93346216711142,-19867043.799174048,-2121650.7603398915,9
35773,39688,-2.779081838571756,-18.717045460594,-178.46869094561714,4.0,4.0,-1.0,51.933462165784476,-19867043.798608214,-2121650.7599054733,9
35775,39690,-2.775744743271161,-18.717051839290843,-178.4686916196423,4.0,4.0,-1.0,51.933464457092676,-19867043.87364035,-2121651.5096279555,9
35776,39691,-2.772159881578545,-18.717051839525965,-178.4686916199656,4.0,4.0,-1.0,51.93346445717634,-19867043.87367634,-2121651.50965559,9
35777,39692,-2.723625489126789,-18.717051842710852,-178.46869162434564,4.0,4.0,-1.0,51.9334644583214,-19867043.874163926,-2121651.510029926,9
35781,39696,-2.8189278813288183,-18.717058214584483,-178.4686922895036,4.0,4.0,-1.0,51.9334667486728,-19867043.94820897,-2121652.2589504677,9
35783,39698,-2.8157653107998613,-18.71706459375725,-178.4686929637067,4.0,4.0,-1.0,51.9334690431433,-19867044.023260918,-2121653.008728942,9
35785,39700,-2.8191127075911027,-18.71706459353772,-178.4686929634048,4.0,4.0,-1.0,51.933469043064186,-19867044.023227308,-2121653.0087031405,9
35786,39701,-2.8024787204590207,-18.7170645946292,-178.4686929649059,4.0,4.0,-1.0,51.93346904345708,-19867044.02339441,-2121653.0088314284,9
35788,39703,-2.859484601713348,-18.717064590888462,-178.46869295976143,4.0,4.0,-1.0,51.93346904211194,-19867044.02282173,-2121653.008391758,9
35789,39704,-2.7225434623071583,-18.717070977776988,-178.46869364599462,4.0,4.0,-1.0,51.93347134085615,-19867044.09921286,-2121653.759077136,9
35790,39705,-2.9236762330961032,-18.71707096457857,-178.46869362784352,4.0,4.0,-1.0,51.93347133610405,-19867044.097192287,-2121653.7575258566,9
35791,39706,-2.8259122196302537,-18.717070970993774,-178.46869363666602,4.0,4.0,-1.0,51.933471338413256,-19867044.098174404,-2121653.7582798703,9
35792,39707,-2.735392316144271,-18.717070976933808,-178.468693644835,4.0,4.0,-1.0,51.93347134055239,-19867044.099083774,-2121653.7589780325,9
35794,39709,-2.8420140565033307,-18.71707096993732,-178.46869363521313,4.0,4.0,-1.0,51.933471338033094,-19867044.098012667,-2121653.7581556994,9
35795,39710,-2.836133516211476,-18.717077348350728,-178.4686943097004,4.0,4.0,-1.0,51.93347363522207,-19867044.173096247,-2121654.50784498,9
35796,39711,-2.842925584572868,-18.71707734790512,-178.4686943090876,4.0,4.0,-1.0,51.933473635062,-19867044.173028033,-2121654.507792605,9
35799,39714,-2.837505669994925,-18.71708372593863,-178.46869498356392,4.0,4.0,-1.0,51.93347593360977,-19867044.248110395,-2121655.2574372604,9
35801,39716,-2.957139342493747,-18.71708371808826,-178.46869497276776,4.0,4.0,-1.0,51.933475930779416,-19867044.246908568,-2121655.256514563,9
35806,39721,-2.7631351047200496,-18.717090108622294,-178.4686956643423,4.0,4.0,-1.0,51.93347823532986,-19867044.323894296,-2121656.007628504,9
35810,39725,-2.9080665338321983,-18.71710285421817,-178.46869699953723,4.0,4.0,-1.0,51.93348283612522,-19867044.472527515,-2121657.50568723,9
35811,39727,-2.8676202531180484,-18.717102856872348,-178.46869700318734,4.0,4.0,-1.0,51.93348283708383,-19867044.472933844,-2121657.505999189,9
35813,39729,-3.064438601365054,-18.71710284395711,-178.46869698542577,4.0,4.0,-1.0,51.93348283241903,-19867044.470956635,-2121657.504481193,9
35814,39730,-2.798552299328776,-18.717102861404506,-178.46869700942017,4.0,4.0,-1.0,51.93348283872092,-19867044.47362768,-2121657.50653188,9
35819,39736,-2.9931757090346314,-18.717121980942817,-178.4686990147041,4.0,4.0,-1.0,51.93348975153185,-19867044.696854863,-2121659.753754699,9
35823,39740,-2.775054184294504,-18.717121995255926,-178.4686990343881,4.0,4.0,-1.0,51.93348975671233,-19867044.699046075,-2121659.7554369955,9
35824,39741,-2.920324353471642,-18.717128362858453,-178.46869969564997,4.0,4.0,-1.0,51.933492061953075,-19867044.772657413,-2121660.5038558412,9
35826,39743,-3.3173399180598158,-18.71712833706244,-178.4686996598473,4.0,4.0,-1.0,51.933492052611655,-19867044.768671878,-2121660.5008238954,9
35829,39746,-2.8152492980352686,-18.717134746540594,-178.4687003795259,4.0,4.0,-1.0,51.93349437451252,-19867044.848786134,-2121661.25416464,9
35834,39751,-2.8609999152004093,-18.717134743538423,-178.46870037539722,4.0,4.0,-1.0,51.93349437342478,-19867044.84832653,-2121661.253811776,9
35836,39753,-2.963151610457317,-18.71714111374948,-178.4687010406435,4.0,4.0,-1.0,51.93349668259543,-19867044.92238141,-2121662.002537273,9
35837,39754,-2.866686501400864,-18.717141120079575,-178.4687010493489,4.0,4.0,-1.0,51.933496684891914,-19867044.92335049,-2121662.0032812846,9
35840,39757,-2.9521269629360627,-18.717147491039523,-178.46870171612298,4.0,4.0,-1.0,51.933498995828806,-19867044.99757544,-2121662.752094831,9
35841,39758,-2.9664149112893483,-18.717147490101866,-178.4687017148335,4.0,4.0,-1.0,51.933498995488655,-19867044.997431893,-2121662.7519846233,9
35842,39759,-2.945123178881886,-18.71714749149916,-178.4687017167551,4.0,4.0,-1.0,51.93349899599616,-19867044.997645807,-2121662.752148852,9
35843,39760,-2.7799048285605754,-18.717147502340747,-178.46870173166485,4.0,4.0,-1.0,51.933498999929725,-19867044.99930555,-2121662.7534231246,9
35844,39761,-2.8258099409608803,-18.71714749932849,-178.46870172752233,4.0,4.0,-1.0,51.933498998836505,-19867044.99884441,-2121662.7530690776,9
35845,39762,-2.715968424718767,-18.71715388323044,-178.46870241198812,4.0,4.0,-1.0,51.93350131596617,-19867045.07503879,-2121663.503403795,9
35850,39767,-2.9779340012473767,-18.717160242387212,-178.46870306291848,4.0,4.0,-1.0,51.93350362560522,-19867045.147500027,-2121664.250830106,9
35852,39770,-8.99515326825258,-18.717166225803567,-178.46870319471958,4.0,1.0,-1.0,51.9335058001343,-19867045.16217206,-2121664.9540936253,-1
35853,39771,-2.9896344619442057,-18.717166618094726,-178.46870373650054,4.0,4.0,-1.0,51.933505942748525,-19867045.22248284,-2121665.000201744,9
35856,39774,-2.893066356067038,-18.717166624431528,-178.46870374521512,4.0,4.0,-1.0,51.93350594505228,-19867045.223452944,-2121665.0009465422,9
35858,39776,-2.9196899132916765,-18.717172999050746,-178.46870441749113,4.0,4.0,-1.0,51.933508263295145,-19867045.298290364,-2121665.750190295,9
35860,39778,-2.9828498547876734,-18.7171729949062,-178.46870441179138,4.0,4.0,-1.0,51.93350826178722,-19867045.297655873,-2121665.749703164,9
35861,39779,-2.886536379949576,-18.717173001226342,-178.46870442048302,4.0,4.0,-1.0,51.933508264086406,-19867045.29862342,-2121665.750446005,9
35865,39783,-2.9984641969267614,-18.71717936990145,-178.4687050850751,4.0,4.0,-1.0,51.93351058166081,-19867045.372605473,-2121666.4989911434,9
35866,39784,-2.9372829635949533,-18.717185750065166,-178.46870576535278,4.0,4.0,-1.0,51.93351290491046,-19867045.44833364,-2121667.2488866267,9
35868,39786,-3.0172199433629885,-18.71718574481968,-178.468705758139,4.0,4.0,-1.0,51.93351290299961,-19867045.447530605,-2121667.2482700963,9
35869,39787,-2.895184754019965,-18.717192128630924,-178.4687064439204,4.0,4.0,-1.0,51.933515229074146,-19867045.52387144,-2121667.998594323,9
35870,39788,-3.0320017300202835,-18.717192119653067,-178.46870643157382,4.0,4.0,-1.0,51.933515225801784,-19867045.522497028,-2121667.9975391063,9
35873,39791,-2.9331505278760237,-18.717192126139572,-178.46870644049423,4.0,4.0,-1.0,51.93351522816738,-19867045.52349004,-2121667.9983015,9
35876,39794,-2.977024941262244,-18.717204875494343,-178.46870778628082,4.0,4.0,-1.0,51.93351987814458,-19867045.67330232,-2121669.496802933,9
35878,39796,-2.9766673133997297,-18.717204875517684,-178.4687077863129,4.0,4.0,-1.0,51.93351987815277,-19867045.67330589,-2121669.4968056763,9
35879,39797,-3.0539166773478432,-18.717211246167096,-178.4687084542413,4.0,4.0,-1.0,51.933522203911714,-19867045.74765934,-2121670.2455830043,9
35880,39798,-3.106213314896649,-18.717211242735342,-178.46870844952187,4.0,4.0,-1.0,51.93352220265842,-19867045.747133974,-2121670.2451796536,9
35883,39801,-2.9570499108092463,-18.717217627897714,-178.46870913789016,4.0,4.0,-1.0,51.93352453521311,-19867045.823762782,-2121670.9956627986,9
35884,39802,-3.038869443638987,-18.717217622528644,-178.46870913050643,4.0,4.0,-1.0,51.93352453325042,-19867045.82294083,-2121670.99503174,9
35885,39803,-3.2203612921816784,-18.717217610619034,-178.46870911412805,4.0,4.0,-1.0,51.933524528898495,-19867045.821117595,-2121670.9936319413,9
35887,39805,-1.186401780451661,-18.717224119081692,-178.46870997259273,4.0,4.0,-1.0,51.933526908033855,-19867045.916681446,-2121671.758607273,-1
35888,39806,-2.9846633906863644,-18.717224001591056,-178.46870981036275,4.0,4.0,-1.0,51.933526865072054,-19867045.89862209,-2121671.744797954,9
35890,39808,-3.0842945399710966,-18.717230370214967,-178.4687104763419,4.0,4.0,-1.0,51.933529194570845,-19867045.97275855,-2121672.493337299,9
35893,39811,-3.0351936650013167,-18.71723037343702,-178.46871048077298,4.0,4.0,-1.0,51.93352919575045,-19867045.973251816,-2121672.4937160043,9
35895,39813,-3.0159532860143368,-18.717230374699614,-178.4687104825093,4.0,4.0,-1.0,51.933529196212476,-19867045.9734451,-2121672.4938644045,9
35896,39814,-2.981748646323694,-18.717236752237838,-178.4687111606213,4.0,4.0,-1.0,51.9335315304661,-19867046.048932184,-2121673.2434515264,9
35901,39819,-3.2187088963544284,-18.717243109739442,-178.4687118140649,4.0,4.0,-1.0,51.93353385887622,-19867046.121673193,-2121673.990683661,9
35903,39821,-3.114161397628095,-18.71724311660007,-178.46871182349983,4.0,4.0,-1.0,51.93353386138824,-19867046.122723483,-2121673.991490029,9
35905,39823,-10.323761716879062,-18.71724264580607,-178.46871117311116,4.0,1.0,-1.0,51.93353368891167,-19867046.050322548,-2121673.9361550203,-1
35913,39831,-3.0597940240240864,-18.717255869993206,-178.46871317857082,4.0,4.0,-1.0,51.933538536752174,-19867046.273569297,-2121675.490466565,9
35915,39833,-3.112468316590593,-18.7172558665368,-178.46871317381752,4.0,4.0,-1.0,51.933538535483414,-19867046.27304016,-2121675.4900603145,9
35918,39836,-3.0910077838366306,-18.717255867945095,-178.46871317575423,4.0,4.0,-1.0,51.93353853600093,-19867046.273255754,-2121675.4902258385,9
35919,39837,-3.0598301107406765,-18.71726224486645,-178.4687138537017,4.0,4.0,-1.0,51.9335408760071,-19867046.34872452,-2121676.2397405705,9
35921,39839,-3.1213936014494266,-18.717262240826603,-178.46871384814602,4.0,4.0,-1.0,51.933540874523715,-19867046.348106064,-2121676.239265746,9
35923,39841,-3.1545414127401727,-18.71726223865135,-178.4687138451546,4.0,4.0,-1.0,51.93354087372518,-19867046.347773064,-2121676.239010075,9
35926,39844,-3.1269915179013883,-18.717268615706136,-178.46871452284955,4.0,4.0,-1.0,51.933543215274774,-19867046.42321372,-2121676.988540518,9
35928,39846,-3.0747864330903667,-18.717268619131783,-178.46871452756054,4.0,4.0,-1.0,51.933543216532605,-19867046.423738144,-2121676.9889431517,9
35929,39847,-3.1265297888178343,-18.717274990405322,-178.468715198073,4.0,4.0,-1.0,51.933545557453726,-19867046.498379253,-2121677.737794121,9
35931,39849,-3.1767550457821017,-18.71727498710938,-178.4687151935404,4.0,4.0,-1.0,51.93354555624137,-19867046.49787468,-2121677.737406731,9
35932,39850,-3.1198664664891567,-18.717274990842444,-178.46871519867418,4.0,4.0,-1.0,51.93354555761379,-19867046.498446174,-2121677.7378454986,9
35934,39852,-2.915486434785862,-18.717275004254038,-178.46871521711796,4.0,4.0,-1.0,51.93354556254326,-19867046.500499327,-2121677.739421836,9
35935,39853,-3.0628737870201803,-18.717281368978828,-178.46871587900162,4.0,4.0,-1.0,51.933547902550345,-19867046.574179877,-2121678.4875031225,9
35937,39855,-3.080989784007216,-18.71728136778996,-178.46871587736672,4.0,4.0,-1.0,51.93354790211379,-19867046.57399788,-2121678.4873633883,9
35938,39856,-3.165924970763172,-18.71728136221648,-178.46871586970195,4.0,4.0,-1.0,51.93354790006378,-19867046.573144644,-2121678.4867083076,9
35940,39858,-3.0809400444063613,-18.71728774225753,-178.46871655259673,4.0,4.0,-1.0,51.93355024719676,-19867046.64916414,-2121679.236589825,9
35943,39861,-3.1764552938361703,-18.717287735989732,-178.4687165439772,4.0,4.0,-1.0,51.93355024489029,-19867046.64820462,-2121679.2358531365,9
35944,39862,-3.944621674526388,-18.71729405996319,-178.46871714990155,4.0,4.0,-1.0,51.933552572871115,-19867046.71565581,-2121679.9791447506,9
35945,39863,-3.1507679290771198,-18.717294111800346,-178.4687172215156,4.0,4.0,-1.0,51.933552591959604,-19867046.72362785,-2121679.9852374573,9
35946,39864,-2.9412466392343504,-18.71729412554945,-178.46871724042356,4.0,4.0,-1.0,51.933552597022754,-19867046.725732673,-2121679.986853466,9
35947,39865,-3.039743074521993,-18.717294119086024,-178.46871723153495,4.0,4.0,-1.0,51.93355259464261,-19867046.7247432,-2121679.986093783,9
35951,39869,-3.9958271623063415,-18.717300430864373,-178.46871782054532,4.0,1.0,-1.0,51.93355491961484,-19867046.790311534,-2121680.7279520654,9
35953,39871,-3.1490015779215814,-18.717300486177916,-178.46871789694003,4.0,4.0,-1.0,51.9335549399957,-19867046.798815753,-2121680.7344533736,9
35954,39872,-3.219282605394256,-18.717300481565932,-178.46871789059762,4.0,4.0,-1.0,51.93355493829586,-19867046.798109718,-2121680.7339113005,9
35955,39873,-3.096327285359166,-18.717300489634358,-178.46871790169342,4.0,4.0,-1.0,51.933554941269904,-19867046.799344897,-2121680.734859629,9
35956,39874,-3.0436404497049807,-18.71730686701516,-178.46871858170584,4.0,4.0,-1.0,51.93355729190807,-19867046.875043537,-2121681.484428559,9
35959,39877,-3.0412600786548865,-18.71730686717132,-178.46871858192054,4.0,4.0,-1.0,51.93355729196629,-19867046.875067435,-2121681.484446913,9
35961,39879,-3.1173232334015215,-18.717306862179925,-178.46871857505639,4.0,4.0,-1.0,51.93355729012456,-19867046.874303322,-2121681.483860245,9
35963,39881,-3.0313351902234444,-18.71730686782267,-178.46871858281636,4.0,4.0,-1.0,51.93355729220548,-19867046.875167158,-2121681.484523469,9
35966,39884,-3.16809098687213,-18.717313232909255,-178.46871924577488,4.0,4.0,-1.0,51.933559639804116,-19867046.948967364,-2121682.232647422,9
35967,39885,-3.1011316069848363,-18.71731323730331,-178.46871925181762,4.0,4.0,-1.0,51.93355964142575,-19867046.949640036,-2121682.233163878,9
35968,39886,-3.1919279328367343,-18.717319605068862,-178.46871991891467,4.0,4.0,-1.0,51.933561991503666,-19867047.02390094,-2121682.9816027298,9
35969,39887,-3.1003294237589216,-18.717319611079727,-178.46871992718087,4.0,4.0,-1.0,51.93356199372283,-19867047.02482113,-2121682.9823092213,9
35970,39888,-3.197958969103865,-18.717319604673207,-178.4687199183705,4.0,4.0,-1.0,51.93356199135724,-19867047.023840368,-2121682.9815562265,9
35971,39889,-3.1165628676774304,-18.71731961001447,-178.4687199257159,4.0,4.0,-1.0,51.93356199332902,-19867047.02465805,-2121682.9821840157,9
35972,39890,-9.69994535513797,-18.71731918005455,-178.46871933181603,4.0,1.0,-1.0,51.93356183460128,-19867046.95854542,-2121682.9316484365,-1
35973,39891,-3.2056683301545945,-18.71732597802951,-178.46872059300574,4.0,4.0,-1.0,51.93356434499128,-19867047.098940413,-2121683.73065222,9
35974,39892,-3.205316424338662,-18.717325978052568,-178.46872059303746,4.0,4.0,-1.0,51.933564345000384,-19867047.09894395,-2121683.7306549293,9
35977,39895,-3.143378139636525,-18.71732598211695,-178.46872059862682,4.0,4.0,-1.0,51.933564346501036,-19867047.09956615,-2121683.73113264,9
35978,39896,-3.148771167798259,-18.71732598176304,-178.4687205981401,4.0,4.0,-1.0,51.93356434637097,-19867047.09951197,-2121683.731091042,9
35982,39900,-3.056344728541717,-18.717332361591943,-178.46872128182582,4.0,4.0,-1.0,51.93356670389221,-19867047.175619517,-2121684.4809478256,9
35983,39901,-3.1014058391720027,-18.71733235863505,-178.46872127775947,4.0,4.0,-1.0,51.933566702799,-19867047.175166853,-2121684.4806002844,9
35985,39903,-3.1414286884808007,-18.71733235600868,-178.46872127414767,4.0,4.0,-1.0,51.93356670182857,-19867047.17476479,-2121684.480291593,9
35986,39904,-4.24708243132568,-18.717332283966652,-178.4687211744212,4.0,1.0,-1.0,51.93356667519856,-19867047.16366329,-2121684.471824092,9
35987,39906,-3.2086616330275315,-18.71733872502513,-178.46872194341285,4.0,4.0,-1.0,51.933569056845954,-19867047.249267045,-2121685.2288775537,9
35990,39909,-3.2122368194029605,-18.717345098833718,-178.46872261850982,4.0,4.0,-1.0,51.933571415128434,-19867047.3244185,-2121685.9780267924,9
