,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,sea_surface,x,y,labels
5687,-0.6475409381519057,-18.693995061053737,-178.46539226870897,4.0,4.0,-1.0,51.94856247808275,-19866676.591574505,-2118941.7073164773,1
5689,-0.5666921325057501,-18.69400774281253,-178.46539359190163,4.0,4.0,-1.0,51.948533083005714,-19866676.738871638,-2118943.1976686674,1
5690,-0.7634712688986838,-18.694020424091455,-178.4653948909156,4.0,4.0,-1.0,51.94850368405241,-19866676.88347721,-2118944.687964576,1
5691,-0.8460747236235875,-18.69402042401391,-178.46539488379926,4.0,4.0,-1.0,51.94850368423249,-19866676.882685024,-2118944.6879554633,1
5692,-0.5856934447406275,-18.69402676370758,-178.46539556399557,4.0,4.0,-1.0,51.94848898507735,-19866676.95840413,-2118945.43299231,1
5693,-0.7103143009564974,-18.694033103514293,-178.4653962110132,4.0,4.0,-1.0,51.94847428441335,-19866677.030429803,-2118946.1780424714,1
5694,-0.697539833467772,-18.694033103526287,-178.4653962121136,4.0,4.0,-1.0,51.948474284386066,-19866677.0305523,-2118946.17804388,1
5695,-0.5633611371740699,-18.694039442560527,-178.4653968812666,4.0,4.0,-1.0,51.94845958426595,-19866677.10504207,-2118946.923003288,1
5696,-0.6836704308443586,-18.69404578184492,-178.4653975284874,4.0,4.0,-1.0,51.94844488232047,-19866677.177090358,-2118947.6679921206,1
5699,-0.6160419885006831,-18.694052120305034,-178.46539819174154,4.0,4.0,-1.0,51.94843018103802,-19866677.250923473,-2118948.412884114,1
5700,-0.7876465617052872,-18.69405845904422,-178.46539883438012,4.0,4.0,-1.0,51.94841547786291,-19866677.322461676,-2118949.1578089288,1
5703,-0.5137481914061937,-18.694083811557668,-178.46540148678187,4.0,4.0,-1.0,51.94835665836581,-19866677.617725685,-2118952.1372213387,1
5704,-0.7156281071838748,-18.6940901489189,-178.46540212640335,4.0,4.0,-1.0,51.948341952156625,-19866677.688928023,-2118952.8819843577,1
5705,-0.683175523816999,-18.694090148949414,-178.46540212919928,4.0,4.0,-1.0,51.948341952084775,-19866677.689239264,-2118952.881987944,1
5707,-0.7450283926114025,-18.694096486221675,-178.46540278081048,4.0,4.0,-1.0,51.94832724483604,-19866677.76177629,-2118953.626740534,1
5709,-0.8098710297929301,-18.694102823298074,-178.4654034320927,4.0,4.0,-1.0,51.94831253679422,-19866677.8342767,-2118954.371470137,1
5711,-1.4937797757309,-18.69412183251072,-178.46540534331425,4.0,1.0,-1.0,51.94826840987753,-19866678.047032908,-2118956.6054221243,1
5712,-0.8520098222572869,-18.694128169554222,-178.46540605519894,4.0,4.0,-1.0,51.94825369692899,-19866678.126279548,-2118957.3501479723,1
5714,-0.5900222705920442,-18.69415984963195,-178.46540935978794,4.0,4.0,-1.0,51.94818012543783,-19866678.49414471,-2118961.073173603,1
5716,-0.7185054952219616,-18.694166185383295,-178.4654100049722,4.0,4.0,-1.0,51.9481654080173,-19866678.565966297,-2118961.8177477648,1
5717,-0.898212069002966,-18.694166185213994,-178.46540998949033,4.0,4.0,-1.0,51.948165408410205,-19866678.564242862,-2118961.8177278675,1
5718,-0.710417789263829,-18.6941725206598,-178.46541066181592,4.0,4.0,-1.0,51.948150690453986,-19866678.639085807,-2118962.562266148,1
5719,-0.715273754398595,-18.694185191125133,-178.46541197355143,4.0,4.0,-1.0,51.94812125179578,-19866678.78510753,-2118964.0512927,1
5720,-0.9214852513382539,-18.694191524258606,-178.46541261160047,4.0,4.0,-1.0,51.948106535475745,-19866678.85613483,-2118964.795559321,1
5721,-0.8390624439014118,-18.694197859234677,-178.46541327463564,4.0,4.0,-1.0,51.94809181362962,-19866678.92994356,-2118965.5400425117,1
5722,-0.861418878890845,-18.694204194273876,-178.46541392861891,4.0,4.0,-1.0,51.94807709039287,-19866679.00274465,-2118966.2845331486,1
5724,-0.8988414603481942,-18.694210528996177,-178.46541458123124,4.0,4.0,-1.0,51.9480623666459,-19866679.07539312,-2118967.0289865723,1
5725,-0.7863260106394137,-18.69421052910229,-178.46541459092447,4.0,4.0,-1.0,51.94806236639943,-19866679.076472167,-2118967.0289990404,1
5727,-0.8631918477117324,-18.694235868721115,-178.46541720731443,4.0,4.0,-1.0,51.94800345726799,-19866679.367727365,-2118970.006898758,1
5736,-0.8919781807569507,-18.694261207436426,-178.46541982713399,4.0,4.0,-1.0,51.94794453031591,-19866679.659364343,-2118972.984692737,1
5737,-0.7519147262371462,-18.69427387678981,-178.46542115011704,4.0,4.0,-1.0,51.94791505938065,-19866679.806638144,-2118974.4735893933,1
5739,-0.95374312088029,-18.694280211109202,-178.46542178812484,4.0,4.0,-1.0,51.947900322876194,-19866679.87766085,-2118975.217995773,1
5744,-0.8070396134896782,-18.694299215878964,-178.4654237668623,4.0,4.0,-1.0,51.947856101677644,-19866680.097932894,-2118977.4514279766,1
5747,-0.9942510374896756,-18.694305550576814,-178.46542440603457,4.0,4.0,-1.0,51.947841359312406,-19866680.169085223,-2118978.1958789444,1
