,Unnamed: 0,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface,x,y,labels
298,421,-3.5282506806258587,9.660052343724097,138.1648069876188,4.0,1.0,-1.0,POINT (138.1648069876188 9.660052343724095),63.24118946125145,847370.9234741332,1069438.1344921342,4
317,440,-3.3128179702826066,9.660001645537443,138.16480187059398,4.0,1.0,-1.0,POINT (138.164801870594 9.660001645537445),63.24171263474091,847370.4133665554,1069432.5158850376,4
318,441,-3.053000611086033,9.65998896029238,138.1648005971746,4.0,1.0,-1.0,POINT (138.1648005971746 9.659988960292379),63.241843496156434,847370.2864918574,1069431.110054679,4
323,446,-3.9106146960948855,9.659969974513816,138.1647986659881,4.0,1.0,-1.0,POINT (138.1647986659881 9.659969974513816),63.242039322408345,847370.0938230054,1069429.0059478553,4
325,448,-1.1315065775820852,9.6599635373354,138.1647980784995,4.0,4.0,-1.0,POINT (138.1647980784995 9.6599635373354),63.24210570919604,847370.0358905221,1069428.292613465,5
329,452,-0.6156641401978038,9.659957179319871,138.16479744999202,4.0,4.0,-1.0,POINT (138.164797449992 9.659957179319873),63.242171275288456,847369.9733700983,1069427.5880023139,5
336,459,-3.5609006927944704,9.659931922052648,138.16479484707804,4.0,1.0,-1.0,POINT (138.164794847078 9.659931922052648),63.242431695044615,847369.7133433665,1069424.7888207075,4
340,463,-1.1511226871348486,9.65991915432574,138.16479361757362,4.0,4.0,-1.0,POINT (138.1647936175736 9.65991915432574),63.24256331349261,847369.5913780424,1069423.3739026072,5
342,465,-1.1454830289339293,9.659912811128844,138.16479298120188,4.0,4.0,-1.0,POINT (138.1647929812019 9.659912811128844),63.2426286971122,847369.5279783264,1069422.6709241923,5
345,468,-4.481326780934266,9.659912928766778,138.16479292047376,4.0,1.0,-1.0,POINT (138.1647929204738 9.659912928766778),63.24262748457659,847369.5211854777,1069422.6838873634,6
346,469,-1.37289843644977,9.659906476803023,138.164792340903,4.0,4.0,-1.0,POINT (138.164792340903 9.659906476803025),63.24269398506021,847369.4641380305,1069421.9689239957,5
347,470,-1.2803654676607237,9.659906473511477,138.16479234258475,4.0,4.0,-1.0,POINT (138.1647923425847 9.659906473511475),63.24269401898528,847369.4643261775,1069421.9685612642,5
351,475,-5.15317620154015,9.659887580682474,138.1647903648766,4.0,1.0,-1.0,POINT (138.1647903648766 9.659887580682474),63.242888722414136,847369.266450394,1069419.8746985984,6
352,476,-5.269842998541658,9.659887584832736,138.16479036275618,4.0,1.0,-1.0,POINT (138.1647903627562 9.659887584832735),63.24288867964697,847369.2662131648,1069419.8751559607,6
353,477,-0.4960161714313821,9.659881073135338,138.16478981440454,4.0,4.0,-1.0,POINT (138.1647898144045 9.659881073135338),63.24295577839712,847369.2126569983,1069419.1536106092,5
354,478,-4.849825633134107,9.659881226988764,138.16478973517562,4.0,1.0,-1.0,POINT (138.1647897351756 9.659881226988764),63.24295419309056,847369.20379432,1069419.170564763,6
357,481,-2.44908006051442,9.659868452543328,138.1647885088184,4.0,1.0,-1.0,POINT (138.1647885088184 9.659868452543327),63.24308581255991,847369.0821815635,1069417.7549060017,5
359,483,-4.767924562904431,9.659868535033532,138.1647884666738,4.0,1.0,-1.0,POINT (138.1647884666738 9.659868535033533),63.24308496268986,847369.0774665303,1069417.7639964991,6
361,485,-1.3773267838955463,9.659862070319344,138.16478789371834,4.0,4.0,-1.0,POINT (138.1647878937183 9.659862070319344),63.24315156434932,847369.0211589353,1069417.0476281326,5
363,487,-1.429995448553336,9.65985572665966,138.16478725829427,4.0,4.0,-1.0,POINT (138.1647872582943 9.659855726659661),63.24321691458408,847368.9578637514,1069416.3445994535,5
364,488,-0.4003318650193457,9.659855690030255,138.16478727700814,4.0,4.0,-1.0,POINT (138.1647872770081 9.659855690030255),63.24321729191615,847368.9599574131,1069416.3405628586,5
365,489,-2.9127041545013337,9.659849432431477,138.1647865969914,4.0,1.0,-1.0,POINT (138.1647865969914 9.659849432431475),63.24328175140181,847368.8916745607,1069415.647017536,5
370,494,-1.7384217972152112,9.659843045316036,138.1647859843867,4.0,4.0,-1.0,POINT (138.1647859843867 9.659843045316036),63.24334754078336,847368.830931094,1069414.9392006232,5
371,495,-0.4084793576554678,9.659842998004033,138.16478600855797,4.0,4.0,-1.0,POINT (138.164786008558 9.659842998004033),63.24334802809608,847368.8336353167,1069414.9339867958,5
372,496,-2.0146531741665417,9.659843054116273,138.16478597926732,4.0,4.0,-1.0,POINT (138.1647859792673 9.659843054116271),63.2433474501413,847368.8303596023,1069414.9401697824,5
373,497,-0.6133676213305852,9.659843005292847,138.16478600483416,4.0,4.0,-1.0,POINT (138.1647860048342 9.659843005292847),63.24334795302184,847368.8332187051,1069414.9347900301,5
378,502,-0.4538344457356835,9.659830305600869,138.16478474027085,4.0,4.0,-1.0,POINT (138.1647847402708 9.659830305600867),63.24347875118656,847368.7073314909,1069413.5273691684,5
381,505,-1.3598323842811244,9.659823990172429,138.16478409038697,4.0,4.0,-1.0,POINT (138.1647840903869 9.659823990172429),63.24354378946464,847368.6424186206,1069412.8274515667,5
385,509,-0.46128525732248,9.659823958206676,138.16478410671763,4.0,4.0,-1.0,POINT (138.1647841067176 9.659823958206676),63.24354411864715,847368.6442456541,1069412.8239289103,5
386,510,-2.215041680874628,9.659824019569898,138.16478407474497,4.0,1.0,-1.0,POINT (138.164784074745 9.659824019569898),63.24354348673023,847368.640669886,1069412.8306905604,5
387,511,-3.1750754420850305,9.659817705623452,138.16478342408757,4.0,1.0,-1.0,POINT (138.1647834240875 9.659817705623452),63.243608505565135,847368.5756704977,1069412.1309362606,5
393,518,-4.39519750666572,9.659811400484209,138.16478276891115,4.0,1.0,-1.0,POINT (138.1647827689112 9.659811400484207),63.243673429515184,847368.5101655691,1069411.4321525039,6
396,521,-1.4799846107479009,9.659804949750546,138.16478218929285,4.0,4.0,-1.0,POINT (138.1647821892929 9.659804949750546),63.24373984831436,847368.4531115245,1069410.7173253035,5
399,524,-0.448352252315393,9.659798565410217,138.16478157563435,4.0,4.0,-1.0,POINT (138.1647815756344 9.659798565410215),63.24380557918994,847368.3922493809,1069410.0098145895,5
402,527,-2.3886957186188837,9.659792283499058,138.16478090789028,4.0,1.0,-1.0,POINT (138.1647809078903 9.659792283499058),63.243870251299086,847368.3253398009,1069409.3135898788,5
403,528,-1.386187906208448,9.659792248860734,138.16478092620906,4.0,4.0,-1.0,POINT (138.1647809262091 9.659792248860734),63.24387060788831,847368.3273880116,1069409.309773337,5
406,531,-1.202567873352632,9.65978589194889,138.1647802973714,4.0,4.0,-1.0,POINT (138.1647802973714 9.659785891948889),63.24393604787201,847368.2648299923,1069408.6052840815,5
407,532,-0.4832210356746983,9.659785866357456,138.16478031044502,4.0,4.0,-1.0,POINT (138.164780310445 9.659785866357455),63.24393631130897,847368.2662926397,1069408.6024638806,5
409,534,-1.2338572833899524,9.65977954221185,138.1647796648332,4.0,4.0,-1.0,POINT (138.1647796648332 9.659779542211851),63.24400140974467,847368.2018580297,1069407.9015854618,5
410,535,-1.8383393614032617,9.65977956269041,138.16477965374824,4.0,4.0,-1.0,POINT (138.1647796537482 9.65977956269041),63.2440011989529,847368.2006191253,1069407.903841584,5
412,537,-1.6689764193383714,9.659779557691731,138.16477965692522,4.0,4.0,-1.0,POINT (138.1647796569252 9.659779557691731),63.24400125040575,847368.2009733033,1069407.9032913602,5
415,540,-2.589212352311526,9.659773238078118,138.16477900833695,4.0,1.0,-1.0,POINT (138.164779008337 9.659773238078118),63.2440662979925,847368.1362070191,1069407.202911699,5
417,542,-1.185865745235469,9.659773189178852,138.16477903394062,4.0,4.0,-1.0,POINT (138.1647790339406 9.659773189178853),63.24406680129414,847368.139070245,1069407.1975235865,5
418,543,-1.6936314641527543,9.659773207243251,138.16477902471237,4.0,4.0,-1.0,POINT (138.1647790247124 9.659773207243253),63.24406661536432,847368.1380378108,1069407.1995143013,5
419,544,-0.5438780626063897,9.659773166339413,138.1647790456082,4.0,4.0,-1.0,POINT (138.1647790456082 9.659773166339411),63.244067036372144,847368.1403755888,1069407.1950066576,5
