,Height,Latitude,Longitude,Conf_land,Conf_ocean,Conf_inlandwater,geometry,sea_surface
24154,-0.878897414928091,-18.691095863831606,-178.46797302167678,4.0,4.0,-1.0,POINT (-178.4679730216768 -18.69109586383161),51.919139445759356
24156,0.03951112416325173,-18.691102170528495,-178.46797376671682,4.0,4.0,-1.0,POINT (-178.4679737667168 -18.6911021705285),51.91925028085825
24157,-0.4137569488275234,-18.69110220169629,-178.46797372185293,4.0,4.0,-1.0,POINT (-178.4679737218529 -18.69110220169629),51.91925082850503
24158,0.19697026667367773,-18.69110215918856,-178.46797378225133,4.0,4.0,-1.0,POINT (-178.4679737822513 -18.69110215918856),51.91925008158432
24159,0.10933916338210341,-18.69110216521428,-178.46797377357774,4.0,4.0,-1.0,POINT (-178.4679737735777 -18.69110216521428),51.91925018746406
24162,0.0031910332119590105,-18.6911085426654,-178.46797441721668,4.0,4.0,-1.0,POINT (-178.4679744172167 -18.6911085426654),51.91936223229277
24163,0.017122660173317282,-18.691108541707486,-178.46797441859556,4.0,4.0,-1.0,POINT (-178.4679744185956 -18.69110854170749),51.91936221544165
24164,-0.4168216166814076,-18.69110857154654,-178.46797437564425,4.0,4.0,-1.0,POINT (-178.4679743756442 -18.69110857154654),51.91936273960164
24165,-0.35082882005480864,-18.691108567008826,-178.46797438217598,4.0,4.0,-1.0,POINT (-178.467974382176 -18.69110856700883),51.91936265991535
24166,0.004814811415332506,-18.69110854255385,-178.46797441737726,4.0,4.0,-1.0,POINT (-178.4679744173773 -18.69110854255385),51.91936223031371
24168,0.0866991100056126,-18.691114906790155,-178.4679750795829,4.0,4.0,-1.0,POINT (-178.4679750795829 -18.69111490679015),51.91947400913341
24169,-0.10978362797139991,-18.691114920813213,-178.4679750601862,4.0,4.0,-1.0,POINT (-178.4679750601862 -18.69111492081321),51.91947425538092
24170,-0.4005569028519321,-18.691114940807577,-178.46797503140564,4.0,4.0,-1.0,POINT (-178.4679750314056 -18.69111494080758),51.91947460648953
24174,0.00023967519842051338,-18.691121283892734,-178.4679757252374,4.0,4.0,-1.0,POINT (-178.4679757252374 -18.69112128389273),51.919585979980184
24175,0.06126366140755131,-18.69112127918416,-178.46797573122657,4.0,4.0,-1.0,POINT (-178.4679757312266 -18.69112127918416),51.919585897325305
24176,-0.44763622838391864,-18.691121314689788,-178.46797568090707,4.0,4.0,-1.0,POINT (-178.4679756809071 -18.69112131468979),51.919586520671146
24177,0.11822123254129545,-18.69112127526754,-178.46797573686428,4.0,4.0,-1.0,POINT (-178.4679757368643 -18.69112127526754),51.91958582858206
24179,-0.0898655732777442,-18.6911276609992,-178.46797637049158,4.0,4.0,-1.0,POINT (-178.4679763704916 -18.6911276609992),51.9196979169792
24180,-0.05830912923510102,-18.691127658829263,-178.46797637361504,4.0,4.0,-1.0,POINT (-178.467976373615 -18.69112765882926),51.91969787891139
24182,-0.018361705905205937,-18.691134027733188,-178.467977031804,4.0,4.0,-1.0,POINT (-178.467977031804 -18.69113402773319),51.919809638056904
24183,0.09776768587501176,-18.69113401923547,-178.4679770432474,4.0,4.0,-1.0,POINT (-178.4679770432474 -18.69113401923547),51.91980948895798
24184,0.049781273800786785,-18.69113402304755,-178.4679770385487,4.0,4.0,-1.0,POINT (-178.4679770385487 -18.69113402304755),51.91980955583858
24185,0.04463420330221524,-18.691134023401503,-178.4679770380392,4.0,4.0,-1.0,POINT (-178.4679770380392 -18.6911340234015),51.9198095620668
24187,-0.5175587475129023,-18.69114043350141,-178.46797763659464,4.0,4.0,-1.0,POINT (-178.4679776365946 -18.69114043350141),51.91992200995446
24188,0.03255390690609535,-18.691140395674264,-178.4679776910445,4.0,4.0,-1.0,POINT (-178.4679776910445 -18.69114039567426),51.91992134647444
24189,-0.41930206324377073,-18.69114042674498,-178.4679776463201,4.0,4.0,-1.0,POINT (-178.4679776463201 -18.69114042674498),51.919921891443664
24191,0.13258118451300777,-18.691146759516894,-178.46797835506322,4.0,4.0,-1.0,POINT (-178.4679783550632 -18.69114675951689),51.92003294918686
24192,0.0676105605323659,-18.691146763984484,-178.46797834863239,4.0,4.0,-1.0,POINT (-178.4679783486324 -18.69114676398448),51.92003302750527
24193,-0.3169185033075507,-18.69114679093805,-178.46797831062287,4.0,4.0,-1.0,POINT (-178.4679783106229 -18.69114679093805),51.92003350012237
24195,-0.2924289325820004,-18.69115316122817,-178.46797896728265,4.0,4.0,-1.0,POINT (-178.4679789672826 -18.69115316122817),51.9201451818808
24197,0.010900074367749583,-18.691153140370513,-178.467978997306,4.0,4.0,-1.0,POINT (-178.467978997306 -18.69115314037051),51.92014481627848
24198,0.1035027862053101,-18.69115313349049,-178.46797900642088,4.0,4.0,-1.0,POINT (-178.4679790064209 -18.69115313349049),51.92014469567221
24200,0.10623152228352924,-18.691159505542785,-178.46797966094712,4.0,4.0,-1.0,POINT (-178.4679796609471 -18.69115950554279),51.92025637457846
24201,-0.4001588912971795,-18.69115954087583,-178.46797961087574,4.0,4.0,-1.0,POINT (-178.4679796108757 -18.69115954087583),51.92025699376245
24203,-0.05005301028640803,-18.691165889307992,-178.4679802998066,4.0,4.0,-1.0,POINT (-178.4679802998066 -18.69116588930799),51.92036822481896
24204,0.0521503182990674,-18.69116588228025,-178.46798030992267,4.0,4.0,-1.0,POINT (-178.4679803099227 -18.69116588228025),51.92036810168065
