Filename, min_x, max_x, min_y, max_y, min_z, max_z
./20131009_ncmp_hi_molokai_4QFJ8146.laz, -157.2562007, -157.2464637, 21.2064037, 21.2155339, -15.47, 92.12
./20131009_ncmp_hi_molokai_4QFJ8145.laz, -157.2563062, -157.2465713, 21.1973729, 21.2065026, -21.45, 49.68
./20131009_ncmp_hi_molokai_4QFJ8144.laz, -157.2564128, -157.2466774, 21.1883413, 21.1974709, -18.93, 48.72
./20131009_ncmp_hi_molokai_4QFJ8143.laz, -157.2565189, -157.2467840, 21.1793102, 21.1884403, -15.15, 37.35
./20131009_ncmp_hi_molokai_4QFJ8142.laz, -157.2566250, -157.2468904, 21.1703306, 21.1794085, -12.99, 25.83
./20131009_ncmp_hi_molokai_4QFJ8141.laz, -157.2567291, -157.2519810, 21.1613436, 21.1703778, 3.26, 41.91
./20131009_ncmp_hi_molokai_4QFJ8048.laz, -157.2652523, -157.2558937, 21.2245657, 21.2336464, -53.78, -3.50
./20131009_ncmp_hi_molokai_4QFJ8047.laz, -157.2657234, -157.2559889, 21.2155346, 21.2246391, -48.74, 37.56
./20131009_ncmp_hi_molokai_4QFJ8046.laz, -157.2658298, -157.2560952, 21.2065035, 21.2156295, -41.87, 27.50
./20131009_ncmp_hi_molokai_4QFJ8045.laz, -157.2659344, -157.2562016, 21.1974732, 21.2065995, -34.80, -14.64
./20131009_ncmp_hi_molokai_4QFJ8044.laz, -157.2660422, -157.2563078, 21.1884410, 21.1975680, -32.28, -10.94
./20131009_ncmp_hi_molokai_4QFJ8043.laz, -157.2661470, -157.2564133, 21.1794100, 21.1885385, -28.01, -8.37
./20131009_ncmp_hi_molokai_4QFJ8042.laz, -157.2662531, -157.2565196, 21.1703782, 21.1795066, -20.59, 19.39
./20131009_ncmp_hi_molokai_4QFJ8041.laz, -157.2663585, -157.2566258, 21.1613476, 21.1704759, -11.11, 39.69
./20131009_ncmp_hi_molokai_4QFJ8040.laz, -157.2664115, -157.2567313, 21.1540862, 21.1614451, 10.13, 61.72
./20131009_ncmp_hi_molokai_4QFJ7947.laz, -157.2682053, -157.2656688, 21.2156399, 21.2233865, -48.50, -37.68
./20131009_ncmp_hi_molokai_4QFJ7946.laz, -157.2720454, -157.2657343, 21.2066055, 21.2156462, -50.21, -32.17
./20131009_ncmp_hi_molokai_4QFJ7945.laz, -157.2755394, -157.2658351, 21.1975732, 21.2066451, -50.23, -30.24
./20131009_ncmp_hi_molokai_4QFJ7944.laz, -157.2756707, -157.2659398, 21.1885401, 21.1976645, -41.43, -27.25
./20131009_ncmp_hi_molokai_4QFJ7943.laz, -157.2757768, -157.2660436, 21.1795100, 21.1886367, -36.16, -19.35
./20131009_ncmp_hi_molokai_4QFJ7942.laz, -157.2758809, -157.2661488, 21.1704771, 21.1796062, -32.99, -9.50
./20131009_ncmp_hi_molokai_4QFJ7941.laz, -157.2759870, -157.2662558, 21.1614460, 21.1705749, -20.81, 24.51
./20131009_ncmp_hi_molokai_4QFJ7940.laz, -157.2760910, -157.2663598, 21.1524289, 21.1615438, -11.06, 67.98
./20131009_ncmp_hi_molokai_4QFJ7939.laz, -157.2761286, -157.2678497, 21.1493251, 21.1525114, 18.72, 60.27
./20131009_ncmp_hi_molokai_4QFJ7845.laz, -157.2758611, -157.2755693, 21.1977045, 21.1993191, -45.69, -41.96
./20131009_ncmp_hi_molokai_4QFJ7844.laz, -157.2814173, -157.2755778, 21.1886415, 21.1975863, -47.90, -34.64
./20131009_ncmp_hi_molokai_4QFJ7843.laz, -157.2853967, -157.2756743, 21.1796082, 21.1886865, -45.19, -30.64
./20131009_ncmp_hi_molokai_4QFJ7842.laz, -157.2855111, -157.2757804, 21.1705768, 21.1797036, -40.37, -19.14
./20131009_ncmp_hi_molokai_4QFJ7841.laz, -157.2856144, -157.2758835, 21.1615452, 21.1706729, -33.16, -9.35
./20131009_ncmp_hi_molokai_4QFJ7840.laz, -157.2857193, -157.2759893, 21.1525131, 21.1616403, -21.00, 30.64
./20131009_ncmp_hi_molokai_4QFJ7839.laz, -157.2858233, -157.2760930, 21.1435090, 21.1526093, -9.92, 46.06
./20131009_ncmp_hi_molokai_4QFJ7838.laz, -157.2859061, -157.2789090, 21.1364005, 21.1435784, 4.51, 42.49
./20131009_ncmp_hi_molokai_4QFJ7743.laz, -157.2867724, -157.2854019, 21.1797069, 21.1816034, -45.10, -39.65
./20131009_ncmp_hi_molokai_4QFJ7742.laz, -157.2917349, -157.2854133, 21.1706744, 21.1797114, -43.81, -31.46
./20131009_ncmp_hi_molokai_4QFJ7741.laz, -157.2952429, -157.2855125, 21.1616430, 21.1707345, -38.48, -20.56
./20131009_ncmp_hi_molokai_4QFJ7740.laz, -157.2953468, -157.2856169, 21.1526107, 21.1617361, -33.19, -9.26
./20131009_ncmp_hi_molokai_4QFJ7739.laz, -157.2954491, -157.2857204, 21.1435797, 21.1527065, -25.97, 27.31
./20131009_ncmp_hi_molokai_4QFJ7738.laz, -157.2955534, -157.2858240, 21.1345560, 21.1436758, -17.32, 27.85
./20131009_ncmp_hi_molokai_4QFJ7737.laz, -157.2956569, -157.2867418, 21.1255649, 21.1346441, -6.55, 38.60
./20131009_ncmp_hi_molokai_4QFJ7736.laz, -157.2957602, -157.2908500, 21.1165734, 21.1256128, 9.80, 43.66
./20131009_ncmp_hi_molokai_4QFJ7735.laz, -157.2957863, -157.2949164, 21.1143065, 21.1165811, 6.86, 20.78
./20131009_ncmp_hi_molokai_4QFJ7641.laz, -157.2958503, -157.2952252, 21.1617411, 21.1634338, -35.37, -32.14
./20131009_ncmp_hi_molokai_4QFJ7640.laz, -157.2999838, -157.2952474, 21.1527083, 21.1617442, -34.52, -25.62
./20131009_ncmp_hi_molokai_4QFJ7639.laz, -157.3039700, -157.2953488, 21.1436770, 21.1527532, -32.42, -15.08
./20131009_ncmp_hi_molokai_4QFJ7638.laz, -157.3051787, -157.2954522, 21.1346452, 21.1437605, -29.44, -1.39
./20131009_ncmp_hi_molokai_4QFJ7637.laz, -157.3052821, -157.2955544, 21.1256134, 21.1347394, -22.68, 24.13
./20131009_ncmp_hi_molokai_4QFJ7636.laz, -157.3053847, -157.2956576, 21.1165818, 21.1257085, -17.11, 28.14
./20131009_ncmp_hi_molokai_4QFJ7635.laz, -157.3054884, -157.2957608, 21.1075804, 21.1166772, -12.18, 39.22
./20131009_ncmp_hi_molokai_4QFJ7634.laz, -157.3055906, -157.2959367, 21.0985191, 21.1076461, 10.16, 64.50
./20131009_ncmp_hi_molokai_4QFJ7633.laz, -157.3056921, -157.2959672, 21.0894872, 21.0986146, -25.43, 52.69
./20131009_ncmp_hi_molokai_4QFJ7538.laz, -157.3082685, -157.3051016, 21.1347428, 21.1417732, -30.36, -22.13
./20131009_ncmp_hi_molokai_4QFJ7537.laz, -157.3121690, -157.3051820, 21.1257111, 21.1347707, -29.00, -16.43
./20131009_ncmp_hi_molokai_4QFJ7536.laz, -157.3150084, -157.3052838, 21.1166785, 21.1257773, -27.05, -11.03
./20131009_ncmp_hi_molokai_4QFJ7535.laz, -157.3151096, -157.3053872, 21.1076466, 21.1167736, -23.60, 14.85
./20131009_ncmp_hi_molokai_4QFJ7534.laz, -157.3152153, -157.3054890, 21.0986153, 21.1077382, -17.17, 35.97
./20131009_ncmp_hi_molokai_4QFJ7533.laz, -157.3153169, -157.3055913, 21.0895882, 21.0987103, -32.09, 22.11
./20131009_ncmp_hi_molokai_4QFJ7532.laz, -157.3153531, -157.3056946, 21.0844179, 21.0896783, -34.82, -25.02
./20131009_ncmp_hi_molokai_4QFJ7436.laz, -157.3163792, -157.3149789, 21.1167756, 21.1197858, -26.47, -22.53
./20131009_ncmp_hi_molokai_4QFJ7435.laz, -157.3201876, -157.3150140, 21.1077450, 21.1167866, -24.81, -15.95
./20131009_ncmp_hi_molokai_4QFJ7434.laz, -157.3246828, -157.3151153, 21.0987112, 21.1077915, -31.99, -8.57
./20131009_ncmp_hi_molokai_4QFJ7433.laz, -157.3249370, -157.3152170, 21.0896791, 21.0988041, -34.80, -9.92
./20131009_ncmp_hi_molokai_4QFJ7432.laz, -157.3249581, -157.3153189, 21.0820910, 21.0897703, -41.02, -29.12
./20131009_ncmp_hi_molokai_4QFJ7333.laz, -157.3279988, -157.3248434, 21.0897752, 21.0986843, -35.97, -25.45
./20131009_ncmp_hi_molokai_4QFJ7332.laz, -157.3260848, -157.3249423, 21.0879522, 21.0897823, -38.09, -33.65
